,ID,latitude,longitude
878,137201,52.11552,-1.53155
879,137204,52.19305,-1.59347
880,137253,52.35373,-1.54984
881,137644,50.96111,-0.21313
882,137882,51.47727,-2.17879
883,137997,51.35136,-2.30957
884,138021,51.31368,-2.13824
885,138114,52.19376,-2.30174
886,138987,52.21982,-0.07132
887,143496,55.8761,-4.38025
888,144084,55.77119,-4.24954
889,144443,55.98285,-3.45931
890,145462,51.44337,-3.44794
891,107841,51.59618,-0.20434
892,108314,51.35999,0.09835
893,108520,51.56017,-0.16704
894,109604,51.57165,-0.14378
895,110105,51.54521,-0.45479
896,110533,51.42841,-0.26495
897,111381,51.40555,-0.33528
898,112227,51.5255,-0.18157
899,117721,53.91473,-1.82816
900,118532,53.89868,-1.63749
901,119335,53.37799,-2.46707
902,121575,51.62858,-2.5481
903,121990,50.70762,-1.92245
904,122636,51.42545,0.56171
905,122763,51.3764,-0.76046
906,123150,51.39125,-0.62593
907,123988,52.16248,-0.35878
908,124062,51.8883,-0.51802
909,124121,51.78487,-0.79348
910,124140,51.83029,-0.6641
911,124602,52.31807,-0.17413
912,125040,53.33074,-2.21612
913,125163,53.20374,-2.67431
914,126264,52.90197,-1.67209
915,126295,50.70726,-3.4318
916,126593,50.53619,-3.63657
917,128590,51.64908,-2.66784
918,128703,51.77989,-2.20123
919,128849,51.30122,-1.14033
920,129499,50.99277,-1.3241
921,129524,51.07436,-1.3081
922,129644,51.70699,-0.48886
923,129761,51.80144,0.07034
924,129990,51.81471,-0.39543
925,131864,52.7043,-1.23672
926,131983,52.50534,-1.11445
927,132057,52.94012,-0.79358
928,133138,52.43593,-1.01608
929,133395,52.08987,-1.02017
930,133597,54.92881,-1.92791
931,133785,53.98244,-1.36626
932,134208,52.97605,-1.04944
933,134260,53.08417,-1.15895
934,134690,51.52021,-1.10069
935,134758,51.71947,-1.34596
936,134759,51.56317,-1.24902
937,134760,51.58116,-1.56721
938,134778,51.62102,-1.34248
939,134779,51.61491,-1.31208
940,135064,51.22805,-2.31314
941,135281,50.9367,-3.1277
942,135430,52.79235,-1.6775
943,135526,52.60252,-1.87216
944,135829,52.62869,-1.64703
945,135950,52.24678,0.49589
946,136133,52.17891,1.59237
947,136295,51.40454,-0.35434
948,136407,51.25771,-0.42743
949,136764,51.33443,-0.73054
950,136904,51.14105,-0.61473
951,136952,51.31322,-0.53476
952,137119,52.37864,-1.30093
953,137169,52.06023,-1.63439
954,137197,52.35155,-1.85344
955,137223,52.24211,-1.60008
956,137462,50.81745,-0.74805
957,137470,51.04208,-0.80859
958,137567,50.9424,-0.46182
959,137710,51.00966,-0.04977
960,137711,51.07359,-0.0545
961,137835,51.5473,-2.04156
962,137923,51.09131,-1.78218
963,138661,51.4092,-0.936
964,140872,55.99085,-2.66826
965,140878,55.99466,-2.53055
966,142183,55.89309,-4.17721
967,145506,51.45891,-3.60219
968,145902,51.63934,-2.68784
969,146075,51.54412,-3.16423
970,107091,54.54814,-5.96369
971,107924,51.62479,-0.18925
972,109820,51.61411,-0.32097
973,110073,51.6097,-0.40838
974,110392,51.49484,-0.20276
975,110442,51.50077,-0.20395
976,111338,51.5914,0.01565
977,112167,51.45853,-0.23018
978,112210,51.49444,-0.15292
979,113190,53.49857,-2.42527
980,113581,53.36808,-2.30523
981,114617,53.35781,-3.15724
982,115248,53.36548,-1.54325
983,117723,53.93435,-1.82364
984,118657,53.88106,-1.44626
985,119207,53.37946,-2.75158
986,119223,53.39421,-2.73415
987,119300,53.4628,-2.53517
988,119337,53.38168,-2.47891
989,119835,53.74043,-0.53244
990,120247,52.89239,-1.52134
991,121460,51.39373,-2.64002
992,121991,50.71257,-1.91015
993,122573,51.47687,0.27736
994,123087,51.50446,-0.70749
995,123153,51.39823,-0.65842
996,123291,52.00626,-0.78966
997,123829,50.73826,-1.31046
998,123878,52.00806,-0.6296
999,123902,52.00925,-0.52782
1000,123941,52.00969,-0.42715
1001,124269,51.6875,-0.73337
1002,124475,52.1735,0.14971
1003,124490,52.21057,0.3067
1004,124743,52.26289,-0.06489
1005,124940,53.12434,-2.5091
1006,124976,53.2662,-3.04246
1007,125177,53.31072,-2.53777
1008,125268,50.23974,-5.09079
1009,126235,52.88289,-1.41348
1010,126248,52.75892,-1.63011
1011,126529,50.39602,-3.7593
1012,127316,50.88596,0.53571
1013,127489,50.99837,0.08496
1014,127572,51.06211,0.29316
1015,127705,51.82929,0.65068
1016,128180,51.791,0.14223
1017,128317,51.85016,1.0683
1018,128404,51.88259,0.19369
1019,128446,51.87595,-2.07605
1020,128536,51.69791,-2.04893
1021,129512,51.09461,-1.35046
1022,129517,51.0022,-1.25144
1023,129722,51.87676,0.1389
1024,129861,51.98239,-0.28693
1025,130090,51.64553,-0.43512
1026,130249,51.22532,0.94822
1027,130664,51.21414,0.06005
1028,130701,51.27311,0.17716
1029,131892,52.75309,-1.20362
1030,131912,52.70391,-1.14266
1031,133139,52.34811,-1.04224
1032,133154,52.54758,-0.58294
1033,133383,52.19606,-0.99276
1034,133544,55.25419,-1.7286299999999999
1035,133945,53.88864,-1.19265
1036,134468,52.90672,-1.07648
1037,134522,51.89721,-1.15306
1038,134695,51.73537,-1.07203
1039,134820,51.8925,-1.52613
1040,134843,51.8211,-1.43782
1041,136131,52.18656,0.56084
1042,136176,52.13587,1.26965
1043,136332,51.37457,-0.41482
1044,136363,51.35518,-0.23267
1045,136408,51.29108,-0.42095
1046,136521,51.26156,-0.32503
1047,136788,51.14994,-0.05847
1048,136847,51.20224,-0.77539
1049,136858,51.21431,-0.76219
1050,137154,52.22147,-1.4602
1051,137238,52.29926,-1.53623
1052,137280,52.26914,-1.51575
1053,137418,50.8223,-0.53673
1054,137708,51.00932,-0.11876
1055,137873,51.43759,-2.16084
1056,138721,51.27041,0.41615
1057,138774,52.37757,-1.83649
1058,138793,53.42461,-2.75466
1059,138817,51.82033,-2.27994
1060,138967,51.46206,-0.20025
1061,139013,51.66331,0.45683
1062,139164,51.50216,-2.54199
1063,139759,56.99507,-2.23032
1064,140838,56.00655,-2.85912
1065,142626,55.84831,-3.14141
1066,144044,55.7427,-4.17181
1067,145305,51.65469,-3.85937
1068,107561,54.68425,-5.99032
1069,107597,54.64048,-5.80131
1070,107882,51.59461,-0.22518
1071,107905,51.61831,-0.25039
1072,108590,51.54119,-0.17315
1073,108693,51.32513,-0.11928
1074,109863,51.57464,0.23146
1075,110438,51.49442,-0.16435
1076,111031,51.41953,-0.23261
1077,111374,51.44283,-0.29239
1078,111499,51.43567,-0.07222
1079,111732,51.3803,-0.15688
1080,112093,51.47442,-0.13598
1081,113819,53.51067,-2.43668
1082,113855,53.37349,-2.80304
1083,115218,53.34893,-1.52351
1084,118435,53.83979,-1.66572
1085,118537,53.89615,-1.59015
1086,118709,53.64258,-1.35114
1087,120272,52.91974,-1.54271
1088,121118,51.36999,-2.34677
1089,121482,51.45825,-2.32002
1090,121576,51.58239,-2.59932
1091,121592,51.51365,-2.54227
1092,121885,50.72151,-1.76796
1093,122126,51.5493,-1.66501
1094,122541,51.54454,0.36709
1095,122805,51.44482,-0.67157
1096,123194,51.42725,-0.90218
1097,124219,51.87052,-0.69945
1098,124262,51.68638,-0.66343
1099,124280,51.60945,-0.64146
1100,124304,51.58714,-0.55669
1101,124501,52.20326,0.39872
1102,124595,52.34672,-0.3179
1103,124758,52.16034,0.13673
1104,124849,53.10632,-2.32
1105,124901,53.154,-2.34676
1106,124995,53.29107,-3.08986
1107,125045,53.31398,-2.24562
1108,125178,53.2291,-2.41765
1109,125193,53.1927,-2.56
1110,125267,50.21485,-5.05765
1111,125331,50.11579,-5.19317
1112,125635,54.87513,-2.89113
1113,126006,52.9571,-1.64391
1114,126853,50.76541,-2.08102
1115,127058,54.75614,-1.61382
1116,127468,50.84733,0.42359
1117,127488,51.01087,0.15652
1118,128012,51.91611,0.90528
1119,128399,52.0112,0.25782
1120,128413,51.80486,0.30071
1121,128751,51.89161,-2.23435
1122,128923,51.00591,-0.91822
1123,128978,50.96809,-1.27899
1124,129130,51.31434,-0.80876
1125,129434,51.00329,-1.55988
1126,129636,51.7465,-0.55645
1127,129767,51.88883,0.01648
1128,129919,51.95177,-0.33308
1129,130399,51.4532,0.22856
1130,130699,51.27994,0.20087
1131,130951,51.34621,0.4622
1132,131191,53.66124,-2.57282
1133,131584,53.72461,-2.64072
1134,132509,52.99923,-0.75075
1135,133117,52.41612,-0.94786
1136,133236,52.47972,-0.8384
1137,133535,55.11799,-1.5047
1138,133746,54.01904,-1.59931
1139,133969,53.83998,-0.97117
1140,134416,52.94646,-0.97317
1141,134423,52.91547,-1.03565
1142,134561,51.95009,-1.3216
1143,134660,51.55228,-0.95463
1144,134662,51.69066,-0.90188
1145,134796,51.64249,-1.52312
1146,135542,52.67311,-1.74044
1147,135580,52.96151,-2.30748
1148,135745,52.80184,-2.1402
1149,136029,52.11864,1.03373
1150,136044,52.22901,0.95921
1151,136155,52.20708,1.40618
1152,136382,51.31505,-0.2649
1153,136436,51.22187,-0.69656
1154,136443,51.2148,-0.61005
1155,136476,51.30672,-0.3159
1156,136506,51.28985,-0.3621
1157,136532,51.2887,-0.17577
1158,136546,51.18173,-0.14695
1159,136754,51.33055,-0.71983
1160,136835,51.1423,-0.46258
1161,136845,51.19062,-0.78615
1162,136949,51.2835,-0.56761
1163,137222,52.2989,-1.63905
1164,137466,51.06606,-0.50997
1165,137467,51.06971,-0.5761
1166,137606,51.02539,-0.3078
1167,138327,52.28,-2.23118
1168,138554,50.71346,-2.46596
1169,138593,51.45404,-2.79363
1170,138630,50.98517,-0.74093
1171,139240,52.16116,-0.42147
1172,139311,52.03335,-0.71803
1173,139345,55.02762,-1.6347
1174,140861,56.04843,-2.78178
1175,141489,56.03419,-3.82315
1176,144043,55.73991,-4.21452
1177,144305,55.88303,-3.53433
1178,145497,51.38798,-3.3449
1179,107605,54.66384,-5.68969
1180,107824,51.58945,-0.17599
1181,107850,51.58337,-0.19339
1182,108405,51.39151,-0.0214
1183,108457,51.39686,-0.00991
1184,108690,51.3608,-0.04444
1185,109582,51.57744,-0.1386
1186,109587,51.59281,-0.15737
1187,110157,51.48448,-0.25185
1188,110464,51.51343,-0.19776
1189,111306,51.61021,0.0292
1190,111404,51.4774,-0.28289
1191,111436,51.45488,-0.29651
1192,111630,51.34838,-0.12899
1193,112169,51.46202,-0.22761
1194,112204,51.51373,-0.16492
1195,112229,51.52745,-0.18796
1196,112282,51.51604,-0.13436
1197,113537,53.40613,-2.3645
1198,115394,53.39653,-1.583
1199,116518,52.58259,-1.86446
1200,119215,53.32731,-2.63419
1201,119276,53.35254,-2.58847
1202,119324,53.33515,-2.58032
1203,120072,53.93529,-1.10649
1204,120080,53.93436,-1.06975
1205,120686,52.00754,-2.68748
1206,120689,52.07029,-2.37303
1207,120786,52.78878,-2.43731
1208,121361,51.31056,-2.82489
1209,121377,51.44344,-2.85107
1210,121462,51.43793,-2.67233
1211,122125,51.52285,-1.69009
1212,123123,51.46084,-0.56468
1213,123241,51.39697,-0.83836
1214,123248,51.37946,-0.8011
1215,123997,52.21173,-0.61674
1216,124042,52.11358,-0.46259
1217,124078,51.83546,-0.52743
1218,124141,51.87024,-0.66306
1219,124158,51.94154,-0.70577
1220,124163,51.76856,-0.94167
1221,124353,51.68091,-0.75355
1222,124473,52.17939,0.142
1223,124596,52.36473,-0.41061
1224,124721,52.14489,0.09779
1225,124765,52.26949,0.18867
1226,124919,53.12639,-2.61104
1227,125401,50.80394,-4.50652
1228,125789,54.26044,-2.86344
1229,126288,50.78587,-3.40765
1230,126396,50.73581,-3.46767
1231,126756,50.74796,-1.71805
1232,126783,50.84716,-1.95337
1233,127200,54.63595,-1.57773
1234,127506,51.04375,0.03765
1235,127725,51.86769,0.52479
1236,128376,52.05242,0.30131
1237,128381,51.92308,0.2498
1238,128491,51.66937,-2.12057
1239,128570,51.73402,-2.50085
1240,128709,51.79082,-2.39945
1241,128731,51.8734,-2.13993
1242,128765,51.86708,-2.1034
1243,128808,51.35819,-1.3757
1244,128890,50.94072,-0.99496
1245,128953,50.89396,-1.30614
1246,129432,51.18597,-1.59934
1247,129491,50.95628,-1.23256
1248,129506,50.94912,-1.09893
1249,129719,51.87508,0.16072
1250,129817,51.63085,-0.35485
1251,129880,51.93788,-0.27289
1252,130697,51.24291,0.20736
1253,130900,51.37882,1.4378
1254,131856,52.68327,-1.12864
1255,131978,52.47043,-0.93157
1256,132448,52.9209,-0.70363
1257,132513,52.6485,-0.49733
1258,132999,52.59376,1.24689
1259,133091,52.47478,-0.65721
1260,133880,54.21636,-0.94548
1261,133998,53.02537,-1.1892
1262,134232,52.9878,-1.08399
1263,134409,53.09376,-0.75654
1264,134427,52.95094,-0.89875
1265,134451,52.94535,-1.01172
1266,134720,51.73666,-0.97994
1267,134727,51.6661,-1.00085
1268,134835,51.80848,-1.40004
1269,135051,51.28159,-2.27913
1270,135752,52.84892,-2.14385
1271,135888,51.99038,1.06343
1272,136154,52.10143,1.24374
1273,136285,51.3733,-0.32891
1274,136405,51.25977,-0.49854
1275,136431,51.26467,-0.6733
1276,136466,51.27452,-0.59895
1277,136588,51.23286,-0.22976
1278,137308,50.82804,-0.26152
1279,137417,50.82537,-0.5473
1280,137563,50.88058,-0.28958
1281,137690,50.9367,-0.14277
1282,138201,52.29113,-1.97314
1283,138323,52.23209,-2.17633
1284,138467,54.51979,-1.25759
1285,138533,51.30997,0.34337
1286,138747,51.29019,-0.86268
1287,138857,52.24224,-0.95268
1288,139329,52.761,-1.57932
1289,139758,57.03858,-2.19703
1290,145390,51.52688,-3.57486
1291,145882,51.66531,-2.91245
1292,107913,51.63407,-0.16696
1293,108232,51.53798,-0.26046
1294,108318,51.35029,0.10293
1295,108506,51.55378,-0.17945
1296,108536,51.56205,-0.14934
1297,108654,51.33259,-0.14068
1298,109188,51.63155,-0.11069
1299,109602,51.57488,-0.14555
1300,110164,51.48166,-0.26463
1301,110478,51.48467,-0.16418
1302,110491,51.48186,-0.18434
1303,110558,51.39236,-0.26185
1304,111014,51.41093,-0.24204
1305,111357,51.47495,-0.23346
1306,111364,51.44738,-0.26203
1307,111380,51.41866,-0.36431
1308,111449,51.45232,-0.30869
1309,111737,51.38249,-0.23212
1310,112107,51.45821,-0.25476
1311,112234,51.52086,-0.15602
1312,113528,53.37876,-2.35742
1313,114503,53.39276,-3.07198
1314,115216,53.31027,-1.54213
1315,117238,52.36539,-1.74918
1316,118218,53.66181,-1.84471
1317,118398,53.79241,-1.43208
1318,118610,53.83705,-1.51519
1319,119262,53.32962,-2.67557
1320,120485,52.67061,-0.73855
1321,120674,52.07161,-2.51693
1322,121334,51.47786,-2.64531
1323,121359,51.41112,-2.69142
1324,121464,51.42491,-2.66787
1325,121565,51.53092,-2.56993
1326,122738,51.39172,-0.70613
1327,122854,51.40386,-1.45151
1328,122879,51.4346,-1.36997
1329,122892,51.38302,-1.24358
1330,123071,51.41131,-0.65024
1331,123091,51.47629,-0.71542
1332,123184,51.37757,-0.83541
1333,124239,51.60574,-0.53895
1334,124316,51.53461,-0.59495
1335,124360,51.59292,-0.77566
1336,124379,51.56932,-0.76165
1337,124421,51.63808,-0.71106
1338,124589,52.28035,-0.26418
1339,124673,52.28628,-0.11251
1340,124685,52.50586,-0.27117
1341,124719,52.20583,0.00396
1342,124772,52.32248,0.02714
1343,124819,53.011,-2.78286
1344,124822,53.24373,-2.92561
1345,124874,53.21996,-2.31487
1346,124881,53.17509,-2.44297
1347,125132,53.24518,-2.60603
1348,125284,50.35082,-5.11869
1349,125995,53.23138,-1.47265
1350,126008,53.08114,-1.66498
1351,126061,52.95649,-1.30646
1352,126352,50.68301,-3.25461
1353,126357,50.77116,-3.33848
1354,126784,50.79224,-1.90054
1355,127076,54.78572,-1.58173
1356,127690,51.85135,0.54635
1357,128095,51.73989,0.29819
1358,128379,51.84061,0.18806
1359,128407,51.86994,0.27184
1360,128412,51.90876,0.3141
1361,128825,51.23797,-1.14432
1362,128888,51.09041,-0.81778
1363,128924,51.01332,-0.92454
1364,128925,51.07964,-1.03446
1365,129140,51.23582,-0.8642
1366,129502,50.90397,-1.09312
1367,129530,51.05588,-1.34695
1368,129914,51.95998,-0.23013
1369,130173,51.72671,-0.19232
1370,130567,51.26213,0.45249
1371,130646,51.16667,0.56229
1372,130690,51.3316,0.19253
1373,131911,52.71036,-1.17556
1374,131966,52.46493,-1.20133
1375,132097,52.83838,-1.37074
1376,132167,52.57218,-1.08591
1377,132476,52.91651,-0.65996
1378,132519,52.9695,-0.70274
1379,133769,54.11236,-1.37941
1380,133991,53.87053,-1.30386
1381,134369,53.16255,-0.92128
1382,134536,51.98715,-1.3565
1383,134642,51.79132,-1.27801
1384,134644,51.78418,-1.27841
1385,134647,51.62305,-1.11221
1386,134698,51.53162,-0.92023
1387,134700,51.53965,-0.90553
1388,134788,51.74156,-1.28706
1389,135104,51.11207,-2.57473
1390,135409,52.6618,-1.98568
1391,135524,52.67743,-1.85002
1392,135704,52.8698,-2.20141
1393,136135,52.19037,1.29247
1394,136315,51.36078,-0.43762
1395,136340,51.37002,-0.461
1396,136367,51.34111,-0.2932
1397,136426,51.24161,-0.5231
1398,136556,51.27854,-0.21366
1399,136571,51.31812,-0.23519
1400,136719,51.41386,-0.41317
1401,136842,51.18096,-0.68742
1402,136843,51.13645,-0.7006
1403,137184,52.20497,-1.71839
1404,137569,50.97426,-0.44374
1405,138059,52.33601,-1.90552
1406,138113,52.29284,-2.29426
1407,138538,51.11406,-0.77101
1408,138811,53.68334,-2.66245
1409,138843,52.02549,-0.97609
1410,139091,50.6831,-1.50104
1411,139361,51.59616,-0.24227
1412,140778,55.93567,-3.01894
1413,141426,55.9391,-3.40943
1414,142297,55.88243,-4.33827
1415,143543,55.74445,-3.34349
1416,145020,52.04882,-4.7577
1417,145870,51.8131,-2.73083
1418,106825,54.64576,-6.09909
1419,107845,51.60219,-0.20145
1420,107873,51.61951,-0.2608
1421,107921,51.63373,-0.18725
1422,108279,51.40088,0.03828
1423,108326,51.40755,0.07063
1424,108328,51.39923,0.08808
1425,108748,51.35604,-0.06997
1426,109002,51.49774,-0.25806
1427,109515,51.47637,-0.22036
1428,109849,51.56238,0.25215
1429,110268,51.48479,-0.31032
1430,110515,51.4197,-0.29051
1431,110560,51.39048,-0.24697
1432,111284,51.61097,0.1344
1433,111303,51.61769,0.0322
1434,111434,51.45781,-0.29809
1435,112183,51.51531,-0.19264
1436,113530,53.37251,-2.34053
1437,114270,53.43381,-2.69175
1438,117722,53.92298,-1.84369
1439,118605,53.85132,-1.47801
1440,119271,53.34901,-2.56475
1441,119381,53.41225,-2.64668
1442,119795,53.92944,-0.76911
1443,119902,53.52909,-0.04717
1444,120710,51.87597,-2.70057
1445,120795,52.70494,-2.47478
1446,120834,52.68982,-2.41036
1447,121029,51.36353,-2.33303
1448,121056,51.36813,-2.36676
1449,121358,51.40299,-2.73909
1450,121580,51.49338,-2.48024
1451,122764,51.36499,-0.79055
1452,123124,51.4474,-0.54612
1453,123190,51.38024,-0.86483
1454,123215,51.41942,-0.81812
1455,123243,51.43424,-0.87174
1456,123245,51.4233,-0.88667
1457,123276,52.01201,-0.65016
1458,123299,52.11691,-0.82217
1459,123925,52.12485,-0.21764
1460,123957,52.15266,-0.54257
1461,124159,51.99789,-0.87148
1462,124287,51.55744,-0.64461
1463,124369,51.75491,-0.79198
1464,124492,52.26327,0.32859
1465,124687,52.15123,0.34849
1466,124725,52.25828,0.09362
1467,124812,53.21456,-2.71006
1468,125058,53.32899,-2.23101
1469,125278,50.19518,-5.08863
1470,125303,50.30799,-5.19812
1471,125330,50.11747,-5.12399
1472,125871,53.00009,-1.38335
1473,125900,53.27211,-1.26453
1474,126152,53.44292,-1.93618
1475,126444,50.8513,-3.38068
1476,126543,50.47689,-3.81327
1477,126561,50.31932,-3.64384
1478,126574,50.36815,-3.65859
1479,126576,50.35266,-3.99021
1480,126707,50.76299,-4.07976
1481,127540,50.87485,0.22848
1482,127552,50.81474,0.30972
1483,127805,51.62374,0.31882
1484,128067,51.72357,0.07402
1485,128380,51.97109,0.14655
1486,128414,52.00518,0.3768
1487,128445,51.87755,-2.08761
1488,128518,51.70772,-1.79534
1489,128597,51.85177,-2.20497
1490,128675,51.70994,-2.36621
1491,128775,51.96702,-1.99235
1492,129166,51.28556,-0.97247
1493,129236,50.85325,-0.96097
1494,129277,50.82916,-1.47448
1495,129500,51.03456,-1.38701
1496,129582,51.71445,-0.07534
1497,129616,51.76729,-0.44154
1498,129646,51.71519,-0.53856
1499,129691,51.78175,-0.64908
1500,129723,51.87368,0.13783
1501,129740,51.8152,-0.06543
1502,130012,51.81229,-0.29032
1503,130114,51.62729,-0.46401
1504,130175,51.73597,-0.15564
1505,130184,51.80326,-0.22232
1506,130645,51.15126,0.53126
1507,130658,51.17571,0.09931
1508,130678,51.31732,0.11813
1509,130947,51.25497,0.29344
1510,131069,51.16923,0.26245
1511,131187,53.62882,-2.56774
1512,131230,53.75642,-2.98399
1513,131903,52.68196,-1.02405
1514,132144,52.61248,-1.08339
1515,132200,52.99966,-0.16017
1516,132485,52.73244,-0.45484
1517,133390,51.99917,-1.20009
1518,133603,54.98034,-1.82358
1519,133703,54.22371,-1.34493
1520,134475,52.92208,-0.99157
1521,134551,51.87179,-1.24741
1522,134665,51.58605,-1.15034
1523,134707,51.49693,-1.01002
1524,134786,51.67507,-1.3418
1525,134865,51.84189,-1.36534
1526,135152,51.29526,-2.76847
1527,135182,50.9525,-2.66898
1528,135527,52.71283,-1.89224
1529,135844,52.6352,-1.72046
1530,136087,52.19407,0.6623
1531,136425,51.24465,-0.54207
1532,136473,51.30244,-0.28812
1533,136604,51.27729,-0.24601
1534,136655,51.40472,-0.55461
1535,136744,51.34881,-0.66389
1536,136745,51.34633,-0.68965
1537,136797,51.23662,0.03314
1538,136894,51.08566,-0.71941
1539,137165,52.26852,-1.43016
1540,137200,52.11093,-1.66878
1541,137236,52.33159,-1.66472
1542,137603,51.07056,-0.40684
1543,137806,51.41998,-1.71712
1544,137831,51.41886,-2.2614
1545,137906,51.53168,-1.88642
1546,137933,51.00706,-1.75963
1547,138108,52.35583,-2.08981
1548,138541,50.77643,-3.26335
1549,138692,52.18642,0.11691
1550,138708,51.13841,0.81768
1551,138723,51.32067,0.39164
1552,138903,51.72036,-0.31261
1553,139136,50.55949,-4.8871
