,latitude,longitude
21394,50.78856,-0.70227
21395,50.84906,-0.55673
21396,50.78908,-0.65483
21397,50.81228,-0.51082
21398,50.9924,-0.61399
21399,50.73668,-0.80075
21400,51.10997,-0.18782
21401,51.11913,-0.16521
21402,51.07465,-0.3365
21403,50.96196,-0.11807
21404,50.95698,-0.14148
21405,50.92629,-0.14521
21406,51.00166,-0.10291
21407,50.82167,-0.40884
21408,50.80885,-0.38587
21409,50.83207,-0.39602
21410,50.81601,-0.3531
21411,51.35482,-1.98356
21412,51.46305,-2.13464
21413,51.45819,-2.13385
21414,51.59469,-1.91023
21415,51.17977,-1.7749
21416,51.08782,-1.78397
21417,51.07564,-1.82609
21418,51.05732,-1.78838
21419,51.0816,-1.81532
21420,51.33007,-2.20562
21421,51.21801,-2.18031
21422,52.35131,-1.97619
21423,52.36431,-2.05731
21424,52.12997,-2.31753
21425,52.11846,-2.32259
21426,52.30325,-1.93653
21427,52.31396,-1.91315
21428,52.20965,-2.22835
21429,52.21573,-2.22378
21430,52.16785,-2.20608
21431,52.09182,-1.93929
21432,52.09327,-1.86824
21433,52.25988,-2.16449
21434,52.10154,-1.98619
21435,52.09525,-1.84004
21436,52.38409,-2.24266
21437,52.35085,-2.28595
21438,54.88744,-1.47715
21439,53.74825,-1.59198
21440,53.82566,-1.61617
21441,53.82863,-1.62052
21442,53.80136,-1.60512
21443,53.45085,-2.9383
21444,51.40537,-2.58918
21445,51.50571,-2.62109
21446,54.58026,-1.34966
21447,51.4769,0.10758
21448,52.59822,-1.11667
21449,52.59333,-1.11368
21450,51.66136,-0.69758
21451,55.01215,-1.59079
21452,51.35583,-2.91206
21453,51.59731,-1.82674
21454,51.5588,-1.80613
21455,51.40335,-0.77611
21456,50.89288,-1.39779
21457,51.50962,-0.00386
21458,51.50152,-0.02435
21459,51.53029,-0.04537
21460,51.46915,-0.18609
21461,51.32305,0.44427
21462,51.11357,-0.17834
21463,51.26518,-1.10034
21464,53.51871,-1.38792
21465,53.43404,-1.28921
21466,53.19247,-2.87661
21467,51.81823,-0.84582
21468,52.55812,0.87009
21469,52.25038,0.75255
21470,52.24641,0.75385
21471,54.29216,-1.54197
21472,51.26907,0.48442
21473,52.05064,1.17176
21474,51.46088,-0.20581
21475,54.11438,-3.264
21476,52.86833,-1.44258
21477,52.52538,-2.09588
21478,51.13036,1.32334
21479,53.75334,-2.38028
21480,53.53475,-1.06634
21481,51.67179,-1.27281
21482,51.4507,-2.59
21483,51.44369,-2.5899
21484,50.79398,-1.10635
21485,51.4561,-0.95574
21486,54.70578,-1.23983
21487,51.55402,-0.11138
21488,51.55504,-0.10637
21489,53.6964,-1.64291
21490,52.48989,-1.91218
21491,51.52451,-0.16791
21492,51.52358,-0.17271
21493,51.51801,-0.19602
21494,52.47793,-1.90516
21495,52.52804,-1.83226
21496,52.40407,-2.01064
21497,53.48277,-2.24447
21498,51.56532,-0.05107
21499,55.16269,-1.69688
21500,53.4282,-2.96361
21501,53.40998,-2.99659
21502,57.1064,-2.22253
21503,57.12733,-2.14816
21504,57.13421,-2.15969
21505,57.12945,-2.15517
21506,57.13465,-2.10092
21507,57.11744,-2.11054
21508,57.17755,-2.16976
21509,57.20536,-2.1876
21510,57.20231,-2.18357
21511,57.18977,-2.11032
21512,56.77318,-2.41568
21513,56.84122,-2.28671
21514,56.96641,-2.23401
21515,56.96882,-2.23695
21516,57.06147,-2.13627
21517,57.29401,-2.3974
21518,57.27301,-2.34795
21519,57.15479,-2.2874
21520,57.14841,-2.30204
21521,57.37302,-2.0623
21522,57.36026,-2.07438
21523,57.29384,-2.02787
21524,57.37144,-2.22448
21525,57.42481,-2.37462
21526,57.40294,-2.46702
21527,57.34145,-2.61513
21528,57.46686,-2.4425
21529,57.49552,-1.79903
21530,57.55862,-1.84023
21531,56.50674,-2.71869
21532,56.4968,-2.73627
21533,56.55685,-2.6055
21534,56.55628,-2.5956
21535,56.56772,-2.563
21536,56.71505,-2.4596
21537,56.72319,-2.47751
21538,56.7621,-2.50678
21539,56.65232,-2.87497
21540,56.80952,-2.65636
21541,56.40733,-5.48572
21542,56.02013,-4.77908
21543,56.01726,-4.77232
21544,55.96006,-4.6484
21545,56.10735,-3.75439
21546,55.07826,-3.52361
21547,55.07261,-3.36378
21548,56.46434,-2.99661
21549,56.46832,-2.97831
21550,56.47855,-2.9676
21551,56.47271,-2.88953
21552,56.46577,-2.86361
21553,56.47629,-2.8449
21554,56.47948,-2.85761
21555,56.49053,-3.00126
21556,56.47987,-2.99125
21557,55.65745,-4.41992
21558,55.60053,-4.4578
21559,55.63382,-4.48237
21560,55.59912,-4.51554
21561,55.90814,-4.34623
21562,55.90894,-4.34014
21563,55.90513,-4.32754
21564,55.943,-4.20997
21565,55.92459,-4.17408
21566,55.95038,-4.08814
21567,55.96691,-2.92122
21568,55.94705,-2.95324
21569,55.912,-2.9419
21570,56.05576,-2.73796
21571,55.95756,-2.44901
21572,56.00309,-2.52338
21573,56.00134,-2.51291
21574,55.99621,-2.50772
21575,55.74229,-4.2806
21576,55.7901,-4.2906
21577,55.80246,-4.27389
21578,55.8032,-4.29017
21579,55.81093,-4.28292
21580,55.87678,-3.34103
21581,55.88074,-3.33633
21582,55.92434,-3.24357
21583,55.91707,-3.22448
21584,55.9115,-3.16117
21585,55.93059,-3.15969
21586,55.93645,-3.17252
21587,55.95746,-3.11993
21588,55.97617,-3.2154
21589,55.97496,-3.20517
21590,55.95044,-3.20992
21591,55.95501,-3.30606
21592,55.94174,-3.28723
21593,55.93691,-3.28169
21594,55.95129,-3.40817
21595,55.99041,-3.41651
21596,57.47232,-7.3905
21597,58.08893,-6.51733
21598,55.9912,-3.8747
21599,56.01908,-3.81945
21600,56.02411,-3.78828
21601,56.0155,-3.79801
21602,56.01068,-3.77674
21603,55.99483,-3.79665
21604,56.01482,-3.71135
21605,56.01507,-3.71388
21606,56.06756,-3.71809
21607,56.04834,-3.52938
21608,56.07615,-3.44658
21609,56.07609,-3.45461
21610,56.06377,-3.46465
21611,56.08208,-3.43774
21612,56.07455,-3.41798
21613,56.06071,-3.44081
21614,56.06583,-3.23145
21615,56.10894,-3.16182
21616,56.11648,-3.1745
21617,56.17869,-3.1718
21618,56.17551,-3.16953
21619,56.20842,-3.18696
21620,56.21389,-2.93847
21621,56.24842,-3.15165
21622,56.29193,-3.23319
21623,56.20732,-2.76527
21624,56.33143,-2.78991
21625,56.38494,-2.87744
21626,56.37358,-2.99563
21627,56.43566,-2.94497
21628,55.80809,-4.3539
21629,55.82946,-4.3596
21630,55.79841,-4.2364
21631,55.83202,-4.24077
21632,55.844,-4.13057
21633,55.84717,-4.1309
21634,55.84838,-4.10338
21635,55.85811,-4.10428
21636,55.89449,-4.36723
21637,57.29342,-3.66683
21638,57.33147,-3.60675
21639,57.58624,-3.8788
21640,57.49072,-4.12684
21641,57.4723,-4.22569
21642,57.43918,-4.49149
21643,57.34168,-4.58083
21644,57.24513,-4.43904
21645,57.76417,-5.60616
21646,57.58331,-4.54335
21647,57.58978,-4.1869
21648,57.55164,-4.26736
21649,57.60371,-4.33552
21650,55.90764,-4.87235
21651,55.95204,-4.83828
21652,55.95996,-4.77947
21653,55.82452,-3.22474
21654,55.84145,-3.21566
21655,55.85881,-3.16468
21656,55.88139,-3.16262
21657,55.88094,-3.10001
21658,55.87273,-3.09239
21659,55.8847,-3.08454
21660,57.39629,-3.33978
21661,57.47105,-3.22413
21662,57.69922,-3.47877
21663,55.57678,-4.64592
21664,55.66075,-4.67831
21665,55.6312,-4.6507
21666,55.63314,-4.6426
21667,55.64827,-4.78572
21668,55.75303,-4.68354
21669,55.76933,-3.9349
21670,55.85724,-4.03133
21671,55.85133,-3.9631
21672,55.83711,-3.95157
21673,55.83723,-3.94191
21674,55.90117,-4.11035
21675,55.91655,-4.08078
21676,55.95775,-4.02425
21677,55.95023,-4.0461
21678,55.95882,-4.04127
21679,55.97377,-4.09244
21680,56.21257,-3.43027
21681,56.32883,-3.83176
21682,56.29797,-3.69624
21683,56.2946,-3.71592
21684,56.38908,-3.4406
21685,56.38865,-3.46361
21686,56.38922,-3.41678
21687,56.39897,-3.42047
21688,56.39547,-3.20784
21689,56.56698,-3.23458
21690,56.74594,-3.52625
21691,56.59254,-3.34294
21692,56.7064,-4.02124
21693,55.83369,-4.54455
21694,55.82919,-4.54186
21695,55.82481,-4.52435
21696,55.83158,-4.49702
21697,55.83726,-4.47948
21698,55.85118,-4.40631
21699,55.85093,-4.40108
21700,55.85632,-4.41089
21701,55.88224,-4.37961
21702,55.89872,-4.43713
21703,55.90804,-4.50014
21704,55.85728,-4.52671
21705,55.85962,-4.53489
21706,55.86554,-4.53252
21707,55.86113,-4.546
21708,55.6522,-3.18822
21709,55.64762,-3.1963
21710,55.63509,-2.68333
21711,55.69531,-2.86434
21712,55.88621,-2.15725
21713,60.19616,-1.28337
21714,55.32515,-4.63831
21715,55.44612,-4.60211
21716,55.49044,-4.61235
21717,55.51766,-4.60021
21718,55.53812,-4.65148
21719,55.75858,-3.60383
21720,55.68054,-3.76522
21721,55.74938,-3.98106
21722,55.73924,-3.96763
21723,55.68075,-4.05574
21724,55.7128,-4.09606
21725,55.76745,-4.03964
21726,55.77813,-4.03943
21727,55.81064,-4.07538
21728,55.82074,-4.12542
21729,55.81917,-4.17509
21730,55.77423,-4.19107
21731,55.77542,-4.21188
21732,55.75078,-4.17163
21733,56.07286,-4.47206
21734,56.13074,-3.9521
21735,56.14495,-3.94369
21736,56.24209,-4.20471
21737,56.17898,-4.38314
21738,55.89595,-4.38395
21739,55.92206,-4.44747
21740,55.94316,-4.57712
21741,56.00136,-4.58569
21742,56.04218,-4.52598
21743,55.85024,-3.56895
21744,55.87617,-3.50035
21745,55.88795,-3.49081
21746,55.89005,-3.5202
21747,55.90654,-3.56897
21748,55.86091,-3.67316
21749,55.86584,-3.6584
21750,55.89597,-3.62891
21751,55.89938,-3.63505
21752,53.4024,-4.36767
21753,53.25958,-4.44103
21754,53.2355,-4.1753
21755,53.14846,-4.19543
21756,53.11781,-4.27802
21757,53.20377,-4.15882
21758,53.27052,-3.54718
21759,53.33235,-3.85653
21760,53.28343,-3.62709
21761,53.30167,-3.75853
21762,53.30515,-3.7432
21763,53.25536,-3.90813
21764,53.28813,-3.73881
21765,52.97526,-3.30142
21766,53.19379,-3.39289
21767,53.18561,-3.44481
21768,52.96534,-3.13858
21769,53.33618,-3.42342
21770,53.21461,-3.08756
21771,53.21315,-3.06863
21772,53.17398,-3.12142
21773,53.05679,-3.06995
21774,53.03559,-2.98407
21775,53.01835,-3.03169
21776,52.38962,-3.27666
21777,52.77188,-3.31159
21778,52.26817,-2.98402
21779,52.68696,-3.12584
21780,52.30424,-4.08676
21781,51.78351,-4.97397
21782,51.71295,-4.70337
21783,51.6917,-4.23328
21784,51.84368,-4.33765
21785,51.80914,-3.89888
21786,52.01792,-4.20517
21787,51.77686,-4.16296
21788,51.78452,-4.18218
21789,51.79292,-4.01777
21790,51.90048,-4.48497
21791,51.7674,-4.02913
21792,51.62167,-4.01616
21793,51.66769,-3.93228
21794,51.67067,-4.05403
21795,51.61668,-3.71727
21796,51.64702,-3.77774
21797,51.79529,-3.88072
21798,51.57521,-3.54429
21799,51.50712,-3.54418
21800,51.52599,-3.70752
21801,51.59052,-3.63592
21802,51.51137,-3.58984
21803,51.47815,-3.70621
21804,51.48921,-3.71533
21805,51.54958,-3.58406
21806,51.41744,-3.24092
21807,51.43823,-3.18872
21808,51.41309,-3.26322
21809,51.39847,-3.47786
21810,51.43119,-3.18914
21811,51.56972,-3.36234
21812,51.58599,-3.31344
21813,51.67969,-3.39932
21814,51.63739,-3.43008
21815,51.7529,-3.42805
21816,51.74334,-3.39006
21817,51.66392,-3.30393
21818,51.57761,-3.22477
21819,51.58802,-3.22335
21820,51.66168,-3.21583
21821,51.61512,-3.09063
21822,51.668,-3.22924
21823,51.77633,-3.30746
21824,51.73678,-3.11969
21825,51.78985,-3.20268
21826,51.73767,-3.0575
21827,51.68185,-3.03073
21828,51.69608,-3.08883
21829,51.72802,-2.9812
21830,51.58386,-2.74591
21831,51.59228,-2.95252
21832,51.59439,-2.96896
21833,51.61691,-3.03566
21834,51.61143,-2.98056
21835,51.58172,-3.0635
21836,51.58196,-2.97443
21837,51.59604,-2.88508
21838,51.59589,-2.9874
21839,51.47034,-3.2734
21840,51.46731,-3.19775
21841,51.46499,-3.17763
21842,51.51819,-3.1946
21843,51.51283,-3.1961
21844,51.54109,-3.18767
21845,51.52345,-3.11742
21846,51.49224,-3.20255
21847,51.5089,-3.20485
21848,51.956,-3.39099
21849,51.59445,-2.75727
21850,51.45604,-3.14555
21851,51.52833,-3.19964
21852,54.7169,-6.19413
21853,54.72423,-6.43875
21854,54.61278,-5.68363
21855,54.2373,-6.75259
21856,54.3303,-6.53569
21857,54.86762,-6.30071
21858,54.87569,-6.29455
21859,54.88497,-6.35533
21860,54.87088,-6.3261
21861,54.9799,-6.22762
21862,54.81044,-6.27053
21863,54.86074,-6.43435
21864,55.0014,-6.4884
21865,55.07152,-6.5315
21866,54.29074,-6.13052
21867,54.55485,-5.98362
21868,54.63074,-5.93024
21869,54.60942,-5.90012
21870,54.59977,-5.88696
21871,54.5824,-5.94993
21872,54.72832,-5.79176
21873,54.72889,-5.79888
21874,54.56979,-5.90048
21875,55.13994,-6.62381
21876,55.13693,-6.68667
21877,54.63455,-6.73079
21878,54.59837,-6.76222
21879,54.44538,-6.46513
21880,54.40923,-6.30356
21881,54.43362,-6.29379
21882,55.02088,-7.30128
21883,55.03536,-7.25781
21884,54.29475,-5.61272
21885,54.27419,-5.67431
21886,54.5435,-6.9041
21887,54.41366,-7.58119
21888,54.36653,-7.63064
21889,54.32548,-7.56489
21890,54.16943,-7.34711
21891,54.35072,-7.65471
21892,54.39115,-7.45784
21893,54.52681,-6.07621
21894,54.55806,-6.00188
21895,54.16281,-6.43224
21896,54.16031,-6.34192
21897,54.06428,-5.99275
21898,54.09645,-6.06796
21899,54.2123,-6.22034
21900,54.1,-6.51869
21901,54.66659,-5.95491
21902,54.74196,-6.04788
21903,54.67644,-5.94926
21904,54.6724,-5.96536
21905,54.65441,-5.91995
21906,54.64271,-5.63548
21907,54.64571,-5.65655
21908,54.62619,-5.6728
21909,54.65033,-5.70359
21910,54.65349,-5.68733
21911,54.65745,-5.70229
21912,54.68602,-7.27963
21913,54.83565,-7.45755
21914,51.5405,0.08373
21915,51.59088,0.1419
21916,51.5462,0.16807
21917,51.53655,0.11992
21918,51.53225,0.09311
21919,51.54677,0.11376
21920,51.55352,0.12838
21921,51.53069,0.16039
21922,51.52356,0.11553
21923,51.53172,0.11635
21924,51.56373,0.1291
21925,51.55924,0.14417
21926,51.53982,0.15351
21927,51.54284,0.16703
21928,51.5698,0.1336
21929,51.60614,-0.25979
21930,51.56027,-0.21599
21931,51.60323,-0.14507
21932,51.64168,-0.16496
21933,51.57311,-0.21926
21934,51.58855,-0.21261
21935,51.64716,-0.18063
21936,51.61393,-0.17829
21937,51.47238,0.17671
21938,51.46837,0.17518
21939,51.47473,0.17041
21940,51.43012,0.14155
21941,51.46764,0.09881
21942,51.48483,0.17406
21943,51.46263,0.10252
21944,51.48929,0.13146
21945,51.47938,0.13726
21946,51.47646,0.15232
21947,51.55236,-0.24594
21948,51.56196,-0.24997
21949,51.53972,-0.24868
21950,51.54669,-0.25169
21951,51.53434,-0.2385
21952,51.52986,-0.19709
21953,51.53059,-0.22044
21954,51.53993,-0.26056
21955,51.55575,-0.32348
21956,51.55286,-0.31757
21957,51.5465,-0.28146
21958,51.55538,-0.30138
21959,51.31356,0.0324
21960,51.39079,0.03835
21961,51.40578,-0.04543
21962,51.40246,-0.05777
21963,51.40399,-0.03946
21964,51.4056,0.10734
21965,51.41485,-0.07366
21966,51.42681,0.04948
21967,51.37962,0.11484
21968,51.41975,-0.05552
21969,51.41154,0.01433
21970,51.54261,-0.1418
21971,51.55233,-0.14994
21972,51.51878,-0.11723
21973,51.54009,-0.18165
21974,51.52982,-0.12863
21975,51.54886,-0.18472
21976,51.38133,-0.07615
21977,51.39744,-0.11246
21978,51.38305,-0.12573
21979,51.38201,-0.10295
21980,51.36571,-0.09543
21981,51.34476,-0.0151
21982,51.39338,-0.0829
21983,51.388,-0.10107
21984,51.3449,-0.0513
21985,51.36661,-0.02748
21986,51.38709,-0.04006
21987,51.39947,-0.07137
21988,51.40633,-0.08977
21989,51.36335,-0.10132
21990,51.39041,-0.12785
21991,51.39361,-0.07215
21992,51.51579,-0.36692
21993,51.51246,-0.36776
21994,51.52111,-0.36359
21995,51.54935,-0.3489
21996,51.51654,-0.33771
21997,51.49818,-0.30988
21998,51.5488,-0.38566
21999,51.54082,-0.31801
22000,51.51211,-0.38461
22001,51.50701,-0.39192
22002,51.50146,-0.38388
22003,51.66492,-0.08551
22004,51.6217,-0.06831
22005,51.61713,-0.05464
22006,51.67017,-0.03385
22007,51.6353,-0.06529
22008,51.61402,-0.12924
22009,51.61219,-0.09104
22010,51.61345,-0.06413
22011,51.60995,-0.04573
22012,51.48198,0.11496
22013,51.436,0.06749
22014,51.48858,0.09046
22015,51.48837,0.10053
22016,51.47447,0.09097
22017,51.47343,0.06356
22018,51.47681,0.09175
22019,51.48726,0.07186
22020,51.56241,-0.09615
22021,51.5644,-0.06805
22022,51.55754,-0.08678
22023,51.5591,-0.08353
22024,51.53744,-0.08578
22025,51.5384,-0.08276
22026,51.54833,-0.0562
22027,51.54594,-0.05931
22028,51.54447,-0.06126
22029,51.55302,-0.03859
22030,51.55369,-0.04642
22031,51.5375,-0.06828
22032,51.56126,-0.07287
22033,51.5363,-0.0538
22034,51.54028,-0.05424
22035,51.48373,-0.21682
22036,51.49005,-0.22213
22037,51.48905,-0.20275
22038,51.48713,-0.2008
22039,51.4858,-0.20892
22040,51.50283,-0.23026
22041,51.60026,-0.1286
22042,51.60741,-0.11437
22043,51.5817,-0.10543
22044,51.59198,-0.11244
22045,51.59782,-0.10031
22046,51.58455,-0.0875
22047,51.57293,-0.10881
22048,51.59929,-0.06467
22049,51.58979,-0.10007
22050,51.60271,-0.09727
22051,51.59973,-0.10931
22052,51.60172,-0.27226
22053,51.56745,-0.36404
22054,51.56061,-0.369
22055,51.55912,-0.35876
22056,51.5503,0.19609
22057,51.53972,0.19624
22058,51.60906,0.2496
22059,51.5486,0.20877
22060,51.55584,0.2322
22061,51.60354,0.16838
22062,51.59558,0.21534
22063,51.51947,0.19458
22064,51.52645,0.22652
22065,51.5293,0.21327
22066,51.58071,0.19806
22067,51.58185,0.21404
22068,51.52413,-0.40286
22069,51.53323,-0.46855
22070,51.52644,-0.42656
22071,51.49555,-0.4192
22072,51.51349,-0.40931
22073,51.52862,-0.47961
22074,51.54555,-0.48485
22075,51.57045,-0.43441
22076,51.45175,-0.40912
22077,51.44235,-0.42816
22078,51.44215,-0.41651
22079,51.44499,-0.41831
22080,51.47682,-0.38342
22081,51.47146,-0.35382
22082,51.46213,-0.36571
22083,51.46193,-0.35675
22084,51.46949,-0.38539
22085,51.45773,-0.33536
22086,51.52666,-0.09063
22087,51.53628,-0.1181
22088,51.54038,-0.11847
22089,51.55914,-0.11378
22090,51.54861,-0.1189
22091,51.55862,-0.13743
22092,51.56565,-0.13148
22093,51.55213,-0.089
22094,51.55441,-0.12513
22095,51.54624,-0.11041
22096,51.5659,-0.12281
22097,51.38064,-0.26787
22098,51.39041,-0.30118
22099,51.50448,-0.10894
22100,51.45209,-0.12845
22101,51.45787,-0.1447
22102,51.46063,-0.12462
22103,51.43076,-0.10537
22104,51.42426,-0.1007
22105,51.4897,-0.11585
22106,51.4894,-0.10932
22107,51.49155,-0.11327
22108,51.47675,-0.12885
22109,51.47355,-0.12339
22110,51.47139,-0.12572
22111,51.4415,-0.1173
22112,51.41561,-0.13713
22113,51.4153,-0.12505
22114,51.41858,-0.13117
22115,51.4282,-0.12313
22116,51.43439,-0.12699
22117,51.44488,-0.14315
22118,51.44258,-0.11211
22119,51.45315,-0.11808
22120,51.43289,-0.02219
22121,51.44105,-0.00715
22122,51.45277,-0.0393
22123,51.42732,0.01337
22124,51.4233,-0.00651
22125,51.48893,-0.04747
22126,51.43532,-0.05635
22127,51.44033,0.01585
22128,51.45742,-0.02926
22129,51.45374,-0.01504
22130,51.47877,-0.04261
22131,51.43218,-0.04345
22132,51.43122,-0.04933
22133,51.4389,-0.03882
22134,51.42494,-0.04959
22135,51.46391,-0.04025
22136,51.40726,-0.18202
22137,51.40515,-0.18111
22138,51.40876,-0.22579
22139,51.40424,-0.16093
22140,51.41104,-0.14867
22141,51.40129,-0.18848
22142,51.533,0.03508
22143,51.52689,0.04587
22144,51.5244,0.00325
22145,51.52211,0.01617
22146,51.52081,0.0245
22147,51.52747,0.07074
22148,51.52475,0.06401
22149,51.55085,0.00987
22150,51.54437,0.01819
22151,51.54906,0.03157
22152,51.55816,0.05078
22153,51.5277,0.0269
22154,51.57903,0.09739
22155,51.56488,0.05545
22156,51.57094,0.0625
22157,51.54933,0.07235
22158,51.54685,0.07668
22159,51.545,0.07361
22160,51.56673,0.09193
22161,51.59339,0.03144
22162,51.56889,0.10111
22163,51.58307,0.01834
22164,51.56466,0.06439
22165,51.562,0.03042
22166,51.47757,-0.09502
22167,51.48181,-0.09734
22168,51.47937,-0.09645
22169,51.49868,-0.10444
22170,51.42499,-0.07833
22171,51.48706,-0.07963
22172,51.48744,-0.0921
22173,51.49185,-0.07822
22174,51.50255,-0.08604
22175,51.4853,-0.09785
22176,51.46391,-0.05541
22177,51.50151,-0.04832
22178,51.501,-0.05365
22179,51.48972,-0.0595
22180,51.48954,-0.07272
22181,51.48784,-0.06975
22182,51.46395,-0.08064
22183,51.50405,-0.04416
22184,51.50607,-0.0374
22185,51.35457,-0.12441
22186,51.36834,-0.19247
22187,51.35431,-0.1888
22188,51.36203,-0.19897
22189,51.37226,-0.17922
22190,51.52161,-0.06144
22191,51.52821,-0.02932
22192,51.52386,-0.01739
22193,51.51325,-0.00593
22194,51.51248,-0.01153
22195,51.51037,-0.06332
22196,51.51006,-0.04913
22197,51.51634,-0.06485
22198,51.55849,0.01346
22199,51.59743,-0.0079
22200,51.62777,-0.01648
22201,51.57878,0.01052
22202,51.57119,-0.00311
22203,51.60473,0.0001
22204,51.60657,-0.00662
22205,51.5845,-0.02341
22206,51.61941,-0.01424
22207,51.56819,-0.02421
22208,51.5705,-0.02933
22209,51.56575,0.00813
22210,51.57235,0.00715
22211,51.58121,-0.02119
22212,51.57671,-0.02041
22213,51.59109,0.00212
22214,51.5887,-0.00058
22215,51.44671,-0.14691
22216,51.44314,-0.14676
22217,51.45239,-0.14934
22218,51.43429,-0.15183
22219,51.42463,-0.16822
22220,51.4249,-0.15884
22221,51.46696,-0.1758
22222,51.46317,-0.17081
22223,51.4695,-0.14961
22224,51.45392,-0.24939
22225,51.44094,-0.20906
22226,51.51535,-0.16658
22227,51.53167,-0.20502
22228,51.4976,-0.1313
22229,51.48935,-0.14003
22230,51.52264,-0.19001
22231,51.52059,-0.18564
22232,53.59966,-2.43959
22233,53.59111,-2.39679
22234,53.54395,-2.42643
22235,53.54274,-2.3795
22236,53.58723,-2.45721
22237,53.54954,-2.27133
22238,53.5491,-2.24726
22239,53.62362,-2.29855
22240,53.5436,-2.29719
22241,53.56679,-2.33266
22242,53.51746,-2.291
22243,53.52088,-2.26243
22244,53.43336,-2.19945
22245,53.41818,-2.21553
22246,53.52692,-2.21341
22247,53.43838,-2.28853
22248,53.41649,-2.2296
22249,53.44697,-2.2393
22250,53.43788,-2.20048
22251,53.44156,-2.20006
22252,53.49507,-2.16678
22253,53.43326,-2.23596
22254,53.43793,-2.21925
22255,53.52872,-2.15389
22256,53.52854,-2.14921
22257,53.55039,-2.11615
22258,53.51152,-2.13099
22259,53.55462,-2.11554
22260,53.58585,-2.08276
22261,53.60535,-2.1888
22262,53.58666,-2.16632
22263,53.5984,-2.18738
22264,53.63566,-2.1817
22265,53.58983,-2.22238
22266,53.59214,-2.22805
22267,53.63064,-2.10517
22268,53.56384,-2.19293
22269,53.5573,-2.17604
22270,53.55212,-2.18576
22271,53.60685,-2.13883
22272,53.63063,-2.2084
22273,53.44894,-2.45661
22274,53.49907,-2.32469
22275,53.45088,-2.40961
22276,53.51619,-2.26712
22277,53.5135,-2.32875
22278,53.53279,-2.34713
22279,53.5222,-2.40319
22280,53.48559,-2.32409
22281,53.50244,-2.41307
22282,53.41683,-2.13068
22283,53.41805,-2.1023
22284,53.3937,-2.16495
22285,53.38975,-2.20758
22286,53.39839,-2.1338
22287,53.38618,-2.1058
22288,53.37463,-2.09376
22289,53.42758,-2.17769
22290,53.40637,-2.13808
22291,53.40358,-2.13383
22292,53.39166,-2.07934
22293,53.44161,-2.15832
22294,53.4068,-2.11103
22295,53.43192,-2.16687
22296,53.43431,-2.16157
22297,53.50737,-2.09443
22298,53.47126,-2.12387
22299,53.44193,-2.11643
22300,53.44488,-2.13167
22301,53.47671,-2.15188
22302,53.48582,-2.16544
22303,53.4896,-2.16218
22304,53.47653,-2.0623
22305,53.46919,-2.06762
22306,53.44788,-2.03797
22307,53.46083,-2.09054
22308,53.46325,-2.07699
22309,53.47958,-2.0443
22310,53.41151,-2.30861
22311,53.41988,-2.42808
22312,53.45609,-2.2712
22313,53.45866,-2.36137
22314,53.46105,-2.3301
22315,53.42819,-2.35417
22316,53.44743,-2.318
22317,53.46452,-2.26738
22318,53.5222,-2.6014
22319,53.48341,-2.64303
22320,53.48319,-2.60075
22321,53.5284,-2.49647
22322,53.48529,-2.49697
22323,53.5424,-2.56485
22324,53.51528,-2.53077
22325,53.47588,-2.5915
22326,53.54665,-2.70826
22327,53.53024,-2.70416
22328,53.54734,-2.63657
22329,53.50296,-2.4655
22330,53.50672,-2.44805
22331,53.5216,-2.65726
22332,53.53024,-2.65657
22333,53.36015,-2.84722
22334,53.42323,-2.84773
22335,53.4765,-2.84353
22336,53.41766,-2.86225
22337,53.49225,-2.89541
22338,53.42189,-2.82372
22339,53.36694,-2.92819
22340,53.38411,-2.9434
22341,53.37481,-2.91853
22342,53.36809,-2.93908
22343,53.39231,-2.94679
22344,53.43867,-2.92816
22345,53.42954,-2.88225
22346,53.45487,-2.88679
22347,53.39571,-2.95646
22348,53.34071,-2.84669
22349,53.40198,-2.87948
22350,53.3756,-2.86921
22351,53.4923,-2.66842
22352,53.4663,-2.71452
22353,53.45723,-2.69341
22354,53.44144,-2.75695
22355,53.4658,-2.67007
22356,53.42761,-2.71219
22357,53.43276,-2.76153
22358,53.42141,-2.72605
22359,53.46329,-2.74709
22360,53.6109,-3.02475
22361,53.6239,-3.00678
22362,53.62044,-3.01797
22363,53.67533,-2.97095
22364,53.63657,-3.01619
22365,53.49126,-3.01155
22366,53.48926,-3.00647
22367,53.65841,-2.97223
22368,53.64585,-2.9885099999999998
22369,53.63904,-2.96764
22370,53.52235,-2.9427
22371,53.48303,-3.02837
22372,53.48508,-3.03264
22373,53.35606,-3.00829
22374,53.3322,-2.98571
22375,53.34488,-2.97387
22376,53.31024,-2.95057
22377,53.3728,-3.02539
22378,53.37118,-3.18534
22379,53.39779,-3.17424
22380,53.41504,-3.05462
22381,53.37289,-3.06684
22382,53.37103,-3.04202
22383,53.37003,-3.05403
22384,53.38014,-3.11698
22385,53.38192,-3.08906
22386,53.42029,-3.06306
22387,53.42538,-3.051
22388,53.4218,-3.07182
22389,53.55193,-1.46649
22390,53.58901,-1.50739
22391,53.58716,-1.52745
22392,53.59348,-1.5558
22393,53.57998,-1.54785
22394,53.59453,-1.51792
22395,53.56391,-1.44712
22396,53.55975,-1.48585
22397,53.53508,-1.41435
22398,53.52622,-1.45558
22399,53.52737,-1.48774
22400,53.53759,-1.47293
